profile_key,completion_sequence,market,title,address,observed_sources,observed_categories,source_phone,source_domain,official_site_url,exact_google_profile_url,exact_title_address_search_url,organization_key,evidence_route,manual_decision,decision_evidence,evidence_url,reviewed_by,reviewed_on
google:cid:9661089799132322437,192,LA_CA_L,Mundrugstore,"6333 W 3rd St, Los Angeles, CA 90036",business_listings,Alternative medicine practitioner,+1561-285-2397,,,https://www.google.com/maps?cid=9661089799132322437,https://www.google.com/search?q=%22Mundrugstore%22+%226333+W+3rd+St%2C+Los+Angeles%2C+CA+90036%22+dental,mundrugstore,phone_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Alternative medicine practitioner, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=9661089799132322437,Codex-assisted exact-profile audit,2026-09-25
google:cid:11990484528381377309,193,LA_CA_L,"Pearlman D Hicks, Jr, MD","2360 Long Beach Blvd, Long Beach, CA 90806",business_listings,Plastic surgeon,+1562-595-9493,,,https://www.google.com/maps?cid=11990484528381377309,https://www.google.com/search?q=%22Pearlman+D+Hicks%2C+Jr%2C+MD%22+%222360+Long+Beach+Blvd%2C+Long+Beach%2C+CA+90806%22+dental,pearlman d hicks jr md,phone_and_exact_profile,,,,,
google:cid:8019442712982059650,194,LA_CA_L,Primary Denture Repair and Implants,"15234 Crenshaw Blvd, Gardena, CA 90249",business_listings,Denture care center,+1424-610-9061,,,https://www.google.com/maps?cid=8019442712982059650,https://www.google.com/search?q=%22Primary+Denture+Repair+and+Implants%22+%2215234+Crenshaw+Blvd%2C+Gardena%2C+CA+90249%22+dental,primary denture repair and implants,phone_and_exact_profile,,,,,
google:cid:15466958758423106428,195,LA_CA_L,Sleep Apnea Sherman Oaks,"4521 Sherman Oaks Ave Ste 201, Sherman Oaks, CA 91403",business_listings,Sleep clinic,+1323-287-9569,,,https://www.google.com/maps?cid=15466958758423106428,https://www.google.com/search?q=%22Sleep+Apnea+Sherman+Oaks%22+%224521+Sherman+Oaks+Ave+Ste+201%2C+Sherman+Oaks%2C+CA+91403%22+dental,sleep apnea sherman oaks,phone_and_exact_profile,,,,,
google:cid:7827430601838141701,196,LA_CA_L,Studer Performance Art,"4135 Laurel Canyon Blvd, Studio City, CA 91604",business_listings,Music instruction,+1818-284-2468,,,https://www.google.com/maps?cid=7827430601838141701,https://www.google.com/search?q=%22Studer+Performance+Art%22+%224135+Laurel+Canyon+Blvd%2C+Studio+City%2C+CA+91604%22+dental,studer performance art,phone_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Music instruction, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=7827430601838141701,Codex-assisted exact-profile audit,2026-09-25
google:cid:9861830449886396311,197,LA_CA_L,TelerainMD-Online Doctor Consultation,"19360 Rinaldi St #375, Porter Ranch, CA 91326",business_listings,Home health care service,+1858-437-5812,,,https://www.google.com/maps?cid=9861830449886396311,https://www.google.com/search?q=%22TelerainMD-Online+Doctor+Consultation%22+%2219360+Rinaldi+St+%23375%2C+Porter+Ranch%2C+CA+91326%22+dental,telerainmd online doctor consultation,phone_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Home health care service, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=9861830449886396311,Codex-assisted exact-profile audit,2026-09-25
google:cid:15840384001208137121,198,LA_CA_L,The Allergy Eliminator,"1306 W Glenoaks Blvd, Glendale, CA 91201",business_listings,Medical clinic,+1818-247-4766,,,https://www.google.com/maps?cid=15840384001208137121,https://www.google.com/search?q=%22The+Allergy+Eliminator%22+%221306+W+Glenoaks+Blvd%2C+Glendale%2C+CA+91201%22+dental,the allergy eliminator,phone_and_exact_profile,,,,,
google:cid:8776957313786257906,199,LA_CA_L,U Snore No More Treatment Center,"25856 Hemingway Ave, Stevenson Ranch, CA 91381",business_listings,Medical clinic,+1818-205-1122,,,https://www.google.com/maps?cid=8776957313786257906,https://www.google.com/search?q=%22U+Snore+No+More+Treatment+Center%22+%2225856+Hemingway+Ave%2C+Stevenson+Ranch%2C+CA+91381%22+dental,u snore no more treatment center,phone_and_exact_profile,,,,,
google:cid:4534990736566493603,200,LA_CA_L,Urgent Care Dentist 24/7,"2800 S Santa Fe Ave, Vernon, CA 90058",maps_core,Denture care center,+1888-806-3379,,,https://www.google.com/maps?cid=4534990736566493603,https://www.google.com/search?q=%22Urgent+Care+Dentist+24%2F7%22+%222800+S+Santa+Fe+Ave%2C+Vernon%2C+CA+90058%22+dental,urgent care dentist 24 7,phone_and_exact_profile,,,,,
google:cid:3964067785989222189,201,LA_CA_L,Workforce Resource & Management Group,"5150 CA-1, Long Beach, CA 90804",business_listings,Consultant,+1562-497-0861,,,https://www.google.com/maps?cid=3964067785989222189,https://www.google.com/search?q=%22Workforce+Resource+%26+Management+Group%22+%225150+CA-1%2C+Long+Beach%2C+CA+90804%22+dental,workforce resource management group,phone_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Consultant, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=3964067785989222189,Codex-assisted exact-profile audit,2026-09-25
google:cid:5546745703059237379,202,LA_CA_L,Yang Bao Bin MD,"149 N 6th St, Montebello, CA 90640",business_listings,Cardiologist,+1323-721-5121,,,https://www.google.com/maps?cid=5546745703059237379,https://www.google.com/search?q=%22Yang+Bao+Bin+MD%22+%22149+N+6th+St%2C+Montebello%2C+CA+90640%22+dental,yang bao bin md,phone_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Cardiologist, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=5546745703059237379,Codex-assisted exact-profile audit,2026-09-25
google:cid:4691704608957327781,203,Macon_GA_M,Jasmine Edwards,"205 Tom Hill Sr Blvd Ste B, Macon, GA 31210",business_listings|maps_core,Medical clinic,+1478-654-3111,,,https://www.google.com/maps?cid=4691704608957327781,https://www.google.com/search?q=%22Jasmine+Edwards%22+%22205+Tom+Hill+Sr+Blvd+Ste+B%2C+Macon%2C+GA+31210%22+dental,jasmine edwards,phone_and_exact_profile,,,,,
google:cid:1196111142762645885,204,NYC_NY_L,3D Imaging Inc,"1560 Broadway, New York, NY 10036",business_listings,Medical diagnostic imaging center,+1212-354-6444,,,https://www.google.com/maps?cid=1196111142762645885,https://www.google.com/search?q=%223D+Imaging+Inc%22+%221560+Broadway%2C+New+York%2C+NY+10036%22+dental,3d imaging inc,phone_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Medical diagnostic imaging center, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=1196111142762645885,Codex-assisted exact-profile audit,2026-09-25
google:cid:15322627160932991390,205,NYC_NY_L,AV Sleep Company,"635 Madison Ave Fl 19, New York, NY 10022",business_listings,Sleep clinic,+1631-352-0856,,,https://www.google.com/maps?cid=15322627160932991390,https://www.google.com/search?q=%22AV+Sleep+Company%22+%22635+Madison+Ave+Fl+19%2C+New+York%2C+NY+10022%22+dental,av sleep company,phone_and_exact_profile,,,,,
google:cid:36045056295983553,206,NYC_NY_L,Akpinar Bill B,"61-10 Marathon Pkwy, Flushing, NY 11362",business_listings,Acupuncturist,+1718-428-2780,,,https://www.google.com/maps?cid=36045056295983553,https://www.google.com/search?q=%22Akpinar+Bill+B%22+%2261-10+Marathon+Pkwy%2C+Flushing%2C+NY+11362%22+dental,akpinar bill b,phone_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Acupuncturist, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=36045056295983553,Codex-assisted exact-profile audit,2026-09-25
google:cid:11264510238293180608,207,NYC_NY_L,All Dental Technology,"86-25 Whitney Ave #1, Elmhurst, NY 11373",business_listings,Denture care center,+1718-255-6022,,,https://www.google.com/maps?cid=11264510238293180608,https://www.google.com/search?q=%22All+Dental+Technology%22+%2286-25+Whitney+Ave+%231%2C+Elmhurst%2C+NY+11373%22+dental,all dental technology,phone_and_exact_profile,exclude_non_dentist_category,"Exact profile identity is a dental technology or laboratory business, not a patient-facing dental practice.",https://www.google.com/maps?cid=11264510238293180608,Codex-assisted exact-profile audit,2026-09-25
google:cid:8627939193481494640,208,NYC_NY_L,Art Investment Consultancy,"851 5th Ave, New York, NY 10065",business_listings,Art gallery,+1212-734-0000,,,https://www.google.com/maps?cid=8627939193481494640,https://www.google.com/search?q=%22Art+Investment+Consultancy%22+%22851+5th+Ave%2C+New+York%2C+NY+10065%22+dental,art investment consultancy,phone_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Art gallery, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=8627939193481494640,Codex-assisted exact-profile audit,2026-09-25
google:cid:6263446382272302887,209,NYC_NY_L,Brooklyn Medcare,"445 Kings Hwy Fl 2, Brooklyn, NY 11223",business_listings,Medical Center,+1718-645-0300,,,https://www.google.com/maps?cid=6263446382272302887,https://www.google.com/search?q=%22Brooklyn+Medcare%22+%22445+Kings+Hwy+Fl+2%2C+Brooklyn%2C+NY+11223%22+dental,brooklyn medcare,phone_and_exact_profile,,,,,
google:cid:3053711292195176961,210,NYC_NY_L,"Deborah M. Swiderski, MD","111 E 210th St, Bronx, NY 10467",business_listings,Internist,+1718-920-5521,,,https://www.google.com/maps?cid=3053711292195176961,https://www.google.com/search?q=%22Deborah+M.+Swiderski%2C+MD%22+%22111+E+210th+St%2C+Bronx%2C+NY+10467%22+dental,deborah m swiderski md,phone_and_exact_profile,,,,,
google:cid:8516860510085333250,211,NYC_NY_L,Dr. Caroline Nup,"2 Allen St, New York, NY 10002",business_listings,Medical clinic,+1212-226-3250,,,https://www.google.com/maps?cid=8516860510085333250,https://www.google.com/search?q=%22Dr.+Caroline+Nup%22+%222+Allen+St%2C+New+York%2C+NY+10002%22+dental,dr caroline nup,phone_and_exact_profile,,,,,
google:cid:9953255016073954045,212,NYC_NY_L,Dr. Frank Lo,"80 Broad St, New York, NY 10004",business_listings,Physical therapist,+1212-493-4999,,,https://www.google.com/maps?cid=9953255016073954045,https://www.google.com/search?q=%22Dr.+Frank+Lo%22+%2280+Broad+St%2C+New+York%2C+NY+10004%22+dental,dr frank lo,phone_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Physical therapist, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=9953255016073954045,Codex-assisted exact-profile audit,2026-09-25
google:cid:12624793362500748108,213,NYC_NY_L,Dr. Luzmarina Coffey,"220 13th St, Brooklyn, NY 11215",business_listings,Medical clinic,+1718-832-5980,,,https://www.google.com/maps?cid=12624793362500748108,https://www.google.com/search?q=%22Dr.+Luzmarina+Coffey%22+%22220+13th+St%2C+Brooklyn%2C+NY+11215%22+dental,dr luzmarina coffey,phone_and_exact_profile,,,,,
google:cid:15164199505872784181,214,NYC_NY_L,Dr. Michael Devito,"6 E 45th St Rm 1200, New York, NY 10017",business_listings,Medical clinic,+1212-302-4132,,,https://www.google.com/maps?cid=15164199505872784181,https://www.google.com/search?q=%22Dr.+Michael+Devito%22+%226+E+45th+St+Rm+1200%2C+New+York%2C+NY+10017%22+dental,dr michael devito,phone_and_exact_profile,,,,,
google:cid:15310307393337248434,215,NYC_NY_L,Dr. Michael Yeung,"217 Grand St #801, New York, NY 10013",business_listings,Medical clinic,+1212-680-0573,,,https://www.google.com/maps?cid=15310307393337248434,https://www.google.com/search?q=%22Dr.+Michael+Yeung%22+%22217+Grand+St+%23801%2C+New+York%2C+NY+10013%22+dental,dr michael yeung,phone_and_exact_profile,,,,,
google:cid:6451845079583961423,216,NYC_NY_L,Dr. Opal Goodridge,"462 1st Ave, New York, NY 10016",business_listings,Medical clinic,+1212-562-8780,,,https://www.google.com/maps?cid=6451845079583961423,https://www.google.com/search?q=%22Dr.+Opal+Goodridge%22+%22462+1st+Ave%2C+New+York%2C+NY+10016%22+dental,dr opal goodridge,phone_and_exact_profile,,,,,
google:cid:6164055533882993300,217,NYC_NY_L,Dr. Rakesh Khilwani,"2279 Hempstead Tpke, East Meadow, NY 11554",business_listings,Medical clinic,+1516-489-1199,,,https://www.google.com/maps?cid=6164055533882993300,https://www.google.com/search?q=%22Dr.+Rakesh+Khilwani%22+%222279+Hempstead+Tpke%2C+East+Meadow%2C+NY+11554%22+dental,dr rakesh khilwani,phone_and_exact_profile,,,,,
google:cid:6881627921830420633,218,NYC_NY_L,Dr. Siamak Rambod,"72-21 Vleigh Pl, Kew Gardens Hills, NY 11367",business_listings,Medical clinic,+1718-268-3384,,,https://www.google.com/maps?cid=6881627921830420633,https://www.google.com/search?q=%22Dr.+Siamak+Rambod%22+%2272-21+Vleigh+Pl%2C+Kew+Gardens+Hills%2C+NY+11367%22+dental,dr siamak rambod,phone_and_exact_profile,,,,,
google:cid:12260773327504859179,219,NYC_NY_L,"Dr. mihai M. oral, DDS","299 Broadway, New York, NY 10007",maps_specialist,Doctor,+1503-905-9127,,,https://www.google.com/maps?cid=12260773327504859179,https://www.google.com/search?q=%22Dr.+mihai+M.+oral%2C+DDS%22+%22299+Broadway%2C+New+York%2C+NY+10007%22+dental,dr mihai m oral dds,phone_and_exact_profile,,,,,
google:cid:5725267993414120448,220,NYC_NY_L,El Nuevo San Juan Health Center- Urban Health Plan,"1065 Southern Blvd #8, Bronx, NY 10459",business_listings,Medical clinic,+1718-589-2440,,,https://www.google.com/maps?cid=5725267993414120448,https://www.google.com/search?q=%22El+Nuevo+San+Juan+Health+Center-+Urban+Health+Plan%22+%221065+Southern+Blvd+%238%2C+Bronx%2C+NY+10459%22+dental,el nuevo san juan health center urban health plan,phone_and_exact_profile,,,,,
google:cid:10257469848042679318,221,NYC_NY_L,James Bradley,"110 E 59th St, New York, NY 10022",business_listings,Plastic surgeon,+1516-927-1500,,,https://www.google.com/maps?cid=10257469848042679318,https://www.google.com/search?q=%22James+Bradley%22+%22110+E+59th+St%2C+New+York%2C+NY+10022%22+dental,james bradley,phone_and_exact_profile,,,,,
google:cid:8712220723097576755,222,NYC_NY_L,John Spina Dpm,"2015 Bath Ave, Brooklyn, NY 11214",business_listings,Podiatrist,+1718-313-0065,,,https://www.google.com/maps?cid=8712220723097576755,https://www.google.com/search?q=%22John+Spina+Dpm%22+%222015+Bath+Ave%2C+Brooklyn%2C+NY+11214%22+dental,john spina dpm,phone_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Podiatrist, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=8712220723097576755,Codex-assisted exact-profile audit,2026-09-25
google:cid:10487271695260862641,223,NYC_NY_L,New York City Publishers,"305 Madison Ave #449, New York, NY 10017",business_listings,Medical clinic,+1212-697-0939,,,https://www.google.com/maps?cid=10487271695260862641,https://www.google.com/search?q=%22New+York+City+Publishers%22+%22305+Madison+Ave+%23449%2C+New+York%2C+NY+10017%22+dental,new york city publishers,phone_and_exact_profile,,,,,
google:cid:2981445453940694204,224,NYC_NY_L,Park Avenue Neurology & Sleep,"737 Park Ave Apt 1C, New York, NY 10021",business_listings,Medical clinic,+1212-288-6060,,,https://www.google.com/maps?cid=2981445453940694204,https://www.google.com/search?q=%22Park+Avenue+Neurology+%26+Sleep%22+%22737+Park+Ave+Apt+1C%2C+New+York%2C+NY+10021%22+dental,park avenue neurology sleep,phone_and_exact_profile,,,,,
google:cid:9802149004801648262,225,NYC_NY_L,Richter & Co Inc,"450 Park Ave, New York, NY 10022",business_listings,Bank,+1212-758-5305,,,https://www.google.com/maps?cid=9802149004801648262,https://www.google.com/search?q=%22Richter+%26+Co+Inc%22+%22450+Park+Ave%2C+New+York%2C+NY+10022%22+dental,richter co inc,phone_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Bank, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=9802149004801648262,Codex-assisted exact-profile audit,2026-09-25
google:cid:689736336193155396,226,NYC_NY_L,Smile Time NY & Meikkos Juice Bar,"89-02 165th Street (Jamaica Colosseum Mall NW 22, Jamaica, NY 11432",business_listings,Day spa,+1718-880-1844,,,https://www.google.com/maps?cid=689736336193155396,https://www.google.com/search?q=%22Smile+Time+NY+%26+Meikkos+Juice+Bar%22+%2289-02+165th+Street+%28Jamaica+Colosseum+Mall+NW+22%2C+Jamaica%2C+NY+11432%22+dental,smile time ny meikkos juice bar,phone_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Day spa, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=689736336193155396,Codex-assisted exact-profile audit,2026-09-25
google:cid:726771841321324320,227,NYC_NY_L,"Spanish American Medical Dental Society of New York, Inc.","104-01 Roosevelt Ave, Corona, NY 11368",business_listings,Association / Organization,+1718-505-2037,,,https://www.google.com/maps?cid=726771841321324320,https://www.google.com/search?q=%22Spanish+American+Medical+Dental+Society+of+New+York%2C+Inc.%22+%22104-01+Roosevelt+Ave%2C+Corona%2C+NY+11368%22+dental,spanish american medical dental society of new york inc,phone_and_exact_profile,exclude_non_dentist_category,"Exact profile identity is a professional association, not a patient-facing dental practice.",https://www.google.com/maps?cid=726771841321324320,Codex-assisted exact-profile audit,2026-09-25
google:cid:10842945812211081545,228,NYC_NY_L,Steve Taranov,"11 Broadway, New York, NY 10004",business_listings,Medical clinic,+1212-425-0505,,,https://www.google.com/maps?cid=10842945812211081545,https://www.google.com/search?q=%22Steve+Taranov%22+%2211+Broadway%2C+New+York%2C+NY+10004%22+dental,steve taranov,phone_and_exact_profile,,,,,
google:cid:6790315200658554690,229,NYC_NY_L,Taylor Judy a DDS,"175 E 96th St, New York, NY 10128",business_listings,Speech pathologist,+1212-831-0759,,,https://www.google.com/maps?cid=6790315200658554690,https://www.google.com/search?q=%22Taylor+Judy+a+DDS%22+%22175+E+96th+St%2C+New+York%2C+NY+10128%22+dental,taylor judy a dds,phone_and_exact_profile,,,,,
google:cid:1252474763438112699,230,NYC_NY_L,Uppal Rajinder MD,"16-70 Putnam Ave, Ridgewood, NY 11385",business_listings,Internist,+1718-417-7200,,,https://www.google.com/maps?cid=1252474763438112699,https://www.google.com/search?q=%22Uppal+Rajinder+MD%22+%2216-70+Putnam+Ave%2C+Ridgewood%2C+NY+11385%22+dental,uppal rajinder md,phone_and_exact_profile,,,,,
google:cid:8951881897675096385,231,NYC_NY_L,Virtual House Call Docs NYC,"970 Park Ave Ste 1, New York, NY 10028",business_listings,Medical group,+1646-520-0628,,,https://www.google.com/maps?cid=8951881897675096385,https://www.google.com/search?q=%22Virtual+House+Call+Docs+NYC%22+%22970+Park+Ave+Ste+1%2C+New+York%2C+NY+10028%22+dental,virtual house call docs nyc,phone_and_exact_profile,,,,,
google:cid:11047455065508509761,232,SanFrancisco_CA_L,Health Right 360,"1468 Carroll Ave, San Francisco, CA 94124",business_listings,Medical clinic,+1800-200-7181,,,https://www.google.com/maps?cid=11047455065508509761,https://www.google.com/search?q=%22Health+Right+360%22+%221468+Carroll+Ave%2C+San+Francisco%2C+CA+94124%22+dental,health right 360,phone_and_exact_profile,,,,,
google:cid:12780241047922579012,233,SanFrancisco_CA_L,"Joan Demartini Warren, PSYD","1738 Union St, San Francisco, CA 94123",business_listings,Psychologist,+1415-262-0166,,,https://www.google.com/maps?cid=12780241047922579012,https://www.google.com/search?q=%22Joan+Demartini+Warren%2C+PSYD%22+%221738+Union+St%2C+San+Francisco%2C+CA+94123%22+dental,joan demartini warren psyd,phone_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Psychologist, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=12780241047922579012,Codex-assisted exact-profile audit,2026-09-25
google:cid:10636425930933224952,234,LA_CA_L,Denture Repair and Implants,"3506 Whittier Blvd, Los Angeles, CA 90023",business_listings,Denture care center,,,,https://www.google.com/maps?cid=10636425930933224952,https://www.google.com/search?q=%22Denture+Repair+and+Implants%22+%223506+Whittier+Blvd%2C+Los+Angeles%2C+CA+90023%22+dental,denture repair and implants,exact_profile_only,,,,,
google:cid:10967843234449240540,235,LA_CA_L,Dr. Fouy Chau,"5363 Balboa Blvd Ste 328, Encino, CA 91316",business_listings,Medical clinic,,,,https://www.google.com/maps?cid=10967843234449240540,https://www.google.com/search?q=%22Dr.+Fouy+Chau%22+%225363+Balboa+Blvd+Ste+328%2C+Encino%2C+CA+91316%22+dental,dr fouy chau,exact_profile_only,,,,,
google:cid:4243264581896210541,236,LA_CA_L,POLY PLAZA,"1434 Atlantic Ave, Long Beach, CA 90813",business_listings,Shopping mall,,,,https://www.google.com/maps?cid=4243264581896210541,https://www.google.com/search?q=%22POLY+PLAZA%22+%221434+Atlantic+Ave%2C+Long+Beach%2C+CA+90813%22+dental,poly plaza,exact_profile_only,exclude_non_dentist_category,"Exact Google profile title and primary category identify Shopping mall, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=4243264581896210541,Codex-assisted exact-profile audit,2026-09-25
google:cid:10667488645197953416,237,LA_CA_L,TTW,"6551 Van Nuys Blvd, Van Nuys, CA 91401",business_listings,Medical clinic,,,,https://www.google.com/maps?cid=10667488645197953416,https://www.google.com/search?q=%22TTW%22+%226551+Van+Nuys+Blvd%2C+Van+Nuys%2C+CA+91401%22+dental,ttw,exact_profile_only,,,,,
google:cid:5141540515377181725,238,NYC_NY_L,Lower Manhattan Sleep Apnea Treatment,"Chetham Green, 215 Park Row #1, New York, NY 10038",business_listings,Sleep clinic,,,,https://www.google.com/maps?cid=5141540515377181725,https://www.google.com/search?q=%22Lower+Manhattan+Sleep+Apnea+Treatment%22+%22Chetham+Green%2C+215+Park+Row+%231%2C+New+York%2C+NY+10038%22+dental,lower manhattan sleep apnea treatment,exact_profile_only,,,,,
