profile_audit_sequence,decision_id,market,profile_key,title,address,observed_sources,observed_categories,observed_source_decisions,profile_status_basis,allowed_manual_decisions,manual_decision,decision_evidence,evidence_url,reviewed_by,reviewed_on,category_group_id,category_rule_pattern,category_rule_reasons,unknown_categories,dental_title_signals,nondental_title_signals,category_nonprovider_signals,suggested_manual_decision,review_tier,suggestion_basis,automatic_final_decision_applied,source_phone,source_domain,source_website_url,source_votes_count,source_latitude,source_longitude,verified_decision_applied,direct_profile_evidence_url,existing_evidence_route,normalized_source_domain,review_block_id,review_block_basis,row_review_note,audit_unit_profile_count,evidence_route,audit_priority,profile_search_query,profile_search_url,official_site_search_query,official_site_search_url,audit_rule
11,profile:LA_CA_L:google:cid:6241950912401221942,LA_CA_L,google:cid:6241950912401221942,"Serenity Care Health Group, FQHC-LAL","1930 E Anaheim St, Long Beach, CA 90813",business_listings,Community health center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:75eedbc19c8622b7,manual_review,Community health center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1562-478-4102,serenitycarehealthgroup.org,https://serenitycarehealthgroup.org/?utm_source=gmb&utm_medium=organic,27.0,33.7822692,-118.1680986,False,https://www.google.com/maps?cid=6241950912401221942,website_then_google_profile,serenitycarehealthgroup.org,eligibility_review_block:612ba7b4fee98150,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",2,shared_domain_block,1,"""Serenity Care Health Group, FQHC-LAL"" ""1930 E Anaheim St, Long Beach, CA 90813"" ""+1562-478-4102"" dentist dental patients",https://www.google.com/search?q=%22Serenity+Care+Health+Group%2C+FQHC-LAL%22+%221930+E+Anaheim+St%2C+Long+Beach%2C+CA+90813%22+%22%2B1562-478-4102%22+dentist+dental+patients,"site:serenitycarehealthgroup.org ""Serenity Care Health Group, FQHC-LAL"" dental dentist patients",https://www.google.com/search?q=site%3Aserenitycarehealthgroup.org+%22Serenity+Care+Health+Group%2C+FQHC-LAL%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
12,profile:Atlanta_GA_L:google:cid:11085259445198486597,Atlanta_GA_L,google:cid:11085259445198486597,Smile Direct Club,"Located in Peachtree Offices, 3355 Lenox Rd NE Suite 750, Atlanta, GA 30326",business_listings,Health and beauty shop,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:8ab421eda41309f2,unknown,,Health and beauty shop,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1800-688-4010,smiledirectclub.com,https://smiledirectclub.com/location?shop=Atlanta%20-%20Buckhead%20Lenox&shopId=4a3982e2-1c0d-475f-8ffd-b33206a658e7,1657.0,33.846719799999995,-84.3579821,False,https://www.google.com/maps?cid=11085259445198486597,website_then_google_profile,smiledirectclub.com,eligibility_review_block:5d71e81bea632f59,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",3,shared_domain_block,1,"""Smile Direct Club"" ""Located in Peachtree Offices, 3355 Lenox Rd NE Suite 750, Atlanta, GA 30326"" ""+1800-688-4010"" dentist dental patients",https://www.google.com/search?q=%22Smile+Direct+Club%22+%22Located+in+Peachtree+Offices%2C+3355+Lenox+Rd+NE+Suite+750%2C+Atlanta%2C+GA+30326%22+%22%2B1800-688-4010%22+dentist+dental+patients,"site:smiledirectclub.com ""Smile Direct Club"" dental dentist patients",https://www.google.com/search?q=site%3Asmiledirectclub.com+%22Smile+Direct+Club%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
13,profile:NYC_NY_L:google:cid:11474776953858767803,NYC_NY_L,google:cid:11474776953858767803,Smile Direct Club,"242 5th Ave, New York, NY 10001",business_listings,Health and beauty shop,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:8ab421eda41309f2,unknown,,Health and beauty shop,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1800-688-4010,smiledirectclub.com,https://smiledirectclub.com/smileshops/flat-iron-nyc/,819.0,40.7445656,-73.9877588,False,https://www.google.com/maps?cid=11474776953858767803,website_then_google_profile,smiledirectclub.com,eligibility_review_block:5d71e81bea632f59,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",3,shared_domain_block,1,"""Smile Direct Club"" ""242 5th Ave, New York, NY 10001"" ""+1800-688-4010"" dentist dental patients",https://www.google.com/search?q=%22Smile+Direct+Club%22+%22242+5th+Ave%2C+New+York%2C+NY+10001%22+%22%2B1800-688-4010%22+dentist+dental+patients,"site:smiledirectclub.com ""Smile Direct Club"" dental dentist patients",https://www.google.com/search?q=site%3Asmiledirectclub.com+%22Smile+Direct+Club%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
14,profile:NYC_NY_L:google:cid:9001258392962397789,NYC_NY_L,google:cid:9001258392962397789,Smile Direct Club,"525 Atlantic Ave, Brooklyn, NY 11217",business_listings,Health and beauty shop,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:8ab421eda41309f2,unknown,,Health and beauty shop,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1800-688-4010,smiledirectclub.com,https://smiledirectclub.com/smileshops/brooklyn-downtown/,1273.0,40.6853297,-73.9801086,False,https://www.google.com/maps?cid=9001258392962397789,website_then_google_profile,smiledirectclub.com,eligibility_review_block:5d71e81bea632f59,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",3,shared_domain_block,1,"""Smile Direct Club"" ""525 Atlantic Ave, Brooklyn, NY 11217"" ""+1800-688-4010"" dentist dental patients",https://www.google.com/search?q=%22Smile+Direct+Club%22+%22525+Atlantic+Ave%2C+Brooklyn%2C+NY+11217%22+%22%2B1800-688-4010%22+dentist+dental+patients,"site:smiledirectclub.com ""Smile Direct Club"" dental dentist patients",https://www.google.com/search?q=site%3Asmiledirectclub.com+%22Smile+Direct+Club%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
15,profile:NYC_NY_L:google:cid:15663490496687216379,NYC_NY_L,google:cid:15663490496687216379,Advantage Care Health Centers,"230 Hanse Ave, Freeport, NY 11520",business_listings,Community health center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:75eedbc19c8622b7,manual_review,Community health center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1516-686-4400,www.advantagecaredtc.org,http://www.advantagecaredtc.org/,18.0,40.6454188,-73.57088329999999,False,https://www.google.com/maps?cid=15663490496687216379,website_then_google_profile,www.advantagecaredtc.org,eligibility_review_block:e334db8bc5dab65b,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",2,shared_domain_block,1,"""Advantage Care Health Centers"" ""230 Hanse Ave, Freeport, NY 11520"" ""+1516-686-4400"" dentist dental patients",https://www.google.com/search?q=%22Advantage+Care+Health+Centers%22+%22230+Hanse+Ave%2C+Freeport%2C+NY+11520%22+%22%2B1516-686-4400%22+dentist+dental+patients,"site:www.advantagecaredtc.org ""Advantage Care Health Centers"" dental dentist patients",https://www.google.com/search?q=site%3Awww.advantagecaredtc.org+%22Advantage+Care+Health+Centers%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
16,profile:NYC_NY_L:google:cid:15902478855329350188,NYC_NY_L,google:cid:15902478855329350188,"Advantage Care Health Centers, Brookville, Freeport","189 Wheatley Rd, Glen Head, NY 11545",business_listings,Community health center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:75eedbc19c8622b7,manual_review,Community health center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1516-686-4400,www.advantagecaredtc.org,http://www.advantagecaredtc.org/,18.0,40.8085179,-73.58104159999999,False,https://www.google.com/maps?cid=15902478855329350188,website_then_google_profile,www.advantagecaredtc.org,eligibility_review_block:e334db8bc5dab65b,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",2,shared_domain_block,1,"""Advantage Care Health Centers, Brookville, Freeport"" ""189 Wheatley Rd, Glen Head, NY 11545"" ""+1516-686-4400"" dentist dental patients",https://www.google.com/search?q=%22Advantage+Care+Health+Centers%2C+Brookville%2C+Freeport%22+%22189+Wheatley+Rd%2C+Glen+Head%2C+NY+11545%22+%22%2B1516-686-4400%22+dentist+dental+patients,"site:www.advantagecaredtc.org ""Advantage Care Health Centers, Brookville, Freeport"" dental dentist patients",https://www.google.com/search?q=site%3Awww.advantagecaredtc.org+%22Advantage+Care+Health+Centers%2C+Brookville%2C+Freeport%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
17,profile:Augusta_GA_L:google:cid:2881003103519768575,Augusta_GA_L,google:cid:2881003103519768575,ALAS Free Women's Clinic,"904 Merry St, Augusta, GA 30904",maps_core,Free clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:8550c2bf40cd4dfa,manual_review,Free clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1706-426-1643,www.alas-csra.org,https://www.alas-csra.org/womens-clinic,,33.4751219,-82.0006897,False,https://www.google.com/maps?cid=2881003103519768575,website_then_google_profile,www.alas-csra.org,eligibility_review_block:412c3c0374129aa8,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",3,shared_domain_block,1,"""ALAS Free Women's Clinic"" ""904 Merry St, Augusta, GA 30904"" ""+1706-426-1643"" dentist dental patients",https://www.google.com/search?q=%22ALAS+Free+Women%27s+Clinic%22+%22904+Merry+St%2C+Augusta%2C+GA+30904%22+%22%2B1706-426-1643%22+dentist+dental+patients,"site:www.alas-csra.org ""ALAS Free Women's Clinic"" dental dentist patients",https://www.google.com/search?q=site%3Awww.alas-csra.org+%22ALAS+Free+Women%27s+Clinic%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
18,profile:Augusta_GA_L:google:cid:16620118602434899245,Augusta_GA_L,google:cid:16620118602434899245,Centro Médico,"904 Merry St, Augusta, GA 30904",maps_core,Free clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:8550c2bf40cd4dfa,manual_review,Free clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,,www.alas-csra.org,http://www.alas-csra.org/,3.0,33.4751286,-82.00070989999999,False,https://www.google.com/maps?cid=16620118602434899245,website_then_google_profile,www.alas-csra.org,eligibility_review_block:412c3c0374129aa8,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",3,shared_domain_block,1,"""Centro Médico"" ""904 Merry St, Augusta, GA 30904"" dentist dental patients",https://www.google.com/search?q=%22Centro+M%C3%A9dico%22+%22904+Merry+St%2C+Augusta%2C+GA+30904%22+dentist+dental+patients,"site:www.alas-csra.org ""Centro Médico"" dental dentist patients",https://www.google.com/search?q=site%3Awww.alas-csra.org+%22Centro+M%C3%A9dico%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
19,profile:Augusta_GA_L:google:cid:1016625347654546775,Augusta_GA_L,google:cid:1016625347654546775,Clínica Latina,"904 Merry St, Augusta, GA 30904",maps_core,Free clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:8550c2bf40cd4dfa,manual_review,Free clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1706-940-2527,www.alas-csra.org,http://www.alas-csra.org/clinica-latina-1,5.0,33.4751276,-82.0007523,False,https://www.google.com/maps?cid=1016625347654546775,website_then_google_profile,www.alas-csra.org,eligibility_review_block:412c3c0374129aa8,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",3,shared_domain_block,1,"""Clínica Latina"" ""904 Merry St, Augusta, GA 30904"" ""+1706-940-2527"" dentist dental patients",https://www.google.com/search?q=%22Cl%C3%ADnica+Latina%22+%22904+Merry+St%2C+Augusta%2C+GA+30904%22+%22%2B1706-940-2527%22+dentist+dental+patients,"site:www.alas-csra.org ""Clínica Latina"" dental dentist patients",https://www.google.com/search?q=site%3Awww.alas-csra.org+%22Cl%C3%ADnica+Latina%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
20,profile:NYC_NY_L:google:cid:11156333151333039142,NYC_NY_L,google:cid:11156333151333039142,"Century Medical & Dental Center | Brooklyn, Gravesend","260 Avenue X, Brooklyn, NY 11223",business_listings,Medical Center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b070ffeb7e138d00,manual_review,Medical Center: Category alone does not establish whether dental care is provided,,dental,medical,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-336-8855,www.centurymedicaldental.com,https://www.centurymedicaldental.com/gravesend-brooklyn-ny-11223/,525.0,40.5899691,-73.97338069999999,False,https://www.google.com/maps?cid=11156333151333039142,website_then_google_profile,www.centurymedicaldental.com,eligibility_review_block:b8163eeba9b28cea,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",2,shared_domain_block,1,"""Century Medical & Dental Center | Brooklyn, Gravesend"" ""260 Avenue X, Brooklyn, NY 11223"" ""+1718-336-8855"" dentist dental patients",https://www.google.com/search?q=%22Century+Medical+%26+Dental+Center+%7C+Brooklyn%2C+Gravesend%22+%22260+Avenue+X%2C+Brooklyn%2C+NY+11223%22+%22%2B1718-336-8855%22+dentist+dental+patients,"site:www.centurymedicaldental.com ""Century Medical & Dental Center | Brooklyn, Gravesend"" dental dentist patients",https://www.google.com/search?q=site%3Awww.centurymedicaldental.com+%22Century+Medical+%26+Dental+Center+%7C+Brooklyn%2C+Gravesend%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
21,profile:NYC_NY_L:google:cid:8026919671469686565,NYC_NY_L,google:cid:8026919671469686565,Century Medical & Dental Center | South Bronx,"425 Westchester Ave, Bronx, NY 10455",business_listings,Medical Center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b070ffeb7e138d00,manual_review,Medical Center: Category alone does not establish whether dental care is provided,,dental,medical,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-705-2555,www.centurymedicaldental.com,https://www.centurymedicaldental.com/bronx-ny-10455/,36.0,40.8167113,-73.915691,False,https://www.google.com/maps?cid=8026919671469686565,website_then_google_profile,www.centurymedicaldental.com,eligibility_review_block:b8163eeba9b28cea,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",2,shared_domain_block,1,"""Century Medical & Dental Center | South Bronx"" ""425 Westchester Ave, Bronx, NY 10455"" ""+1718-705-2555"" dentist dental patients",https://www.google.com/search?q=%22Century+Medical+%26+Dental+Center+%7C+South+Bronx%22+%22425+Westchester+Ave%2C+Bronx%2C+NY+10455%22+%22%2B1718-705-2555%22+dentist+dental+patients,"site:www.centurymedicaldental.com ""Century Medical & Dental Center | South Bronx"" dental dentist patients",https://www.google.com/search?q=site%3Awww.centurymedicaldental.com+%22Century+Medical+%26+Dental+Center+%7C+South+Bronx%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
22,profile:NYC_NY_L:google:cid:12592558756776222246,NYC_NY_L,google:cid:12592558756776222246,Community Healthcare Network – Williamsburg,"94-98 Manhattan Ave, Brooklyn, NY 11206",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-388-0390,www.chnnyc.org,https://www.chnnyc.org/williamsburg/,90.0,40.7056408,-73.9443598,False,https://www.google.com/maps?cid=12592558756776222246,website_then_google_profile,www.chnnyc.org,eligibility_review_block:9d918db41789d360,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",2,shared_domain_block,1,"""Community Healthcare Network – Williamsburg"" ""94-98 Manhattan Ave, Brooklyn, NY 11206"" ""+1718-388-0390"" dentist dental patients",https://www.google.com/search?q=%22Community+Healthcare+Network+%E2%80%93+Williamsburg%22+%2294-98+Manhattan+Ave%2C+Brooklyn%2C+NY+11206%22+%22%2B1718-388-0390%22+dentist+dental+patients,"site:www.chnnyc.org ""Community Healthcare Network – Williamsburg"" dental dentist patients",https://www.google.com/search?q=site%3Awww.chnnyc.org+%22Community+Healthcare+Network+%E2%80%93+Williamsburg%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
23,profile:NYC_NY_L:google:cid:162871782998748986,NYC_NY_L,google:cid:162871782998748986,Community Healthcare Network- Sutphin Boulevard,"97-04 Sutphin Blvd, Jamaica, NY 11435",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-657-7088,www.chnnyc.org,https://www.chnnyc.org/sutphin-blvd-health-center/,42.0,40.6969931,-73.8058029,False,https://www.google.com/maps?cid=162871782998748986,website_then_google_profile,www.chnnyc.org,eligibility_review_block:9d918db41789d360,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",2,shared_domain_block,1,"""Community Healthcare Network- Sutphin Boulevard"" ""97-04 Sutphin Blvd, Jamaica, NY 11435"" ""+1718-657-7088"" dentist dental patients",https://www.google.com/search?q=%22Community+Healthcare+Network-+Sutphin+Boulevard%22+%2297-04+Sutphin+Blvd%2C+Jamaica%2C+NY+11435%22+%22%2B1718-657-7088%22+dentist+dental+patients,"site:www.chnnyc.org ""Community Healthcare Network- Sutphin Boulevard"" dental dentist patients",https://www.google.com/search?q=site%3Awww.chnnyc.org+%22Community+Healthcare+Network-+Sutphin+Boulevard%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
24,profile:LA_CA_L:google:cid:1498220725156722538,LA_CA_L,google:cid:1498220725156722538,Eisner Health - Downtown Los Angeles,"1530 S Olive St, Los Angeles, CA 90015",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1213-747-5542,www.eisnerhealth.org,http://www.eisnerhealth.org/,410.0,34.035289,-118.2650867,False,https://www.google.com/maps?cid=1498220725156722538,website_then_google_profile,www.eisnerhealth.org,eligibility_review_block:e7049a065b0534c1,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",3,shared_domain_block,1,"""Eisner Health - Downtown Los Angeles"" ""1530 S Olive St, Los Angeles, CA 90015"" ""+1213-747-5542"" dentist dental patients",https://www.google.com/search?q=%22Eisner+Health+-+Downtown+Los+Angeles%22+%221530+S+Olive+St%2C+Los+Angeles%2C+CA+90015%22+%22%2B1213-747-5542%22+dentist+dental+patients,"site:www.eisnerhealth.org ""Eisner Health - Downtown Los Angeles"" dental dentist patients",https://www.google.com/search?q=site%3Awww.eisnerhealth.org+%22Eisner+Health+-+Downtown+Los+Angeles%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
25,profile:LA_CA_L:google:cid:17835189435584102604,LA_CA_L,google:cid:17835189435584102604,Eisner Health - Lynwood,"3680 E Imperial Hwy #200, Lynwood, CA 90262",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1310-608-4898,www.eisnerhealth.org,http://www.eisnerhealth.org/,90.0,33.9318538,-118.2009874,False,https://www.google.com/maps?cid=17835189435584102604,website_then_google_profile,www.eisnerhealth.org,eligibility_review_block:e7049a065b0534c1,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",3,shared_domain_block,1,"""Eisner Health - Lynwood"" ""3680 E Imperial Hwy #200, Lynwood, CA 90262"" ""+1310-608-4898"" dentist dental patients",https://www.google.com/search?q=%22Eisner+Health+-+Lynwood%22+%223680+E+Imperial+Hwy+%23200%2C+Lynwood%2C+CA+90262%22+%22%2B1310-608-4898%22+dentist+dental+patients,"site:www.eisnerhealth.org ""Eisner Health - Lynwood"" dental dentist patients",https://www.google.com/search?q=site%3Awww.eisnerhealth.org+%22Eisner+Health+-+Lynwood%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
26,profile:LA_CA_L:google:cid:17016569287748856828,LA_CA_L,google:cid:17016569287748856828,Eisner Health - Sherman Oaks,"Dental Clinic Suite LL, 15477 Ventura Blvd #300, Sherman Oaks, CA 91403",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1818-907-0322,www.eisnerhealth.org,http://www.eisnerhealth.org/,139.0,34.1549501,-118.4711322,False,https://www.google.com/maps?cid=17016569287748856828,website_then_google_profile,www.eisnerhealth.org,eligibility_review_block:e7049a065b0534c1,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",3,shared_domain_block,1,"""Eisner Health - Sherman Oaks"" ""Dental Clinic Suite LL, 15477 Ventura Blvd #300, Sherman Oaks, CA 91403"" ""+1818-907-0322"" dentist dental patients",https://www.google.com/search?q=%22Eisner+Health+-+Sherman+Oaks%22+%22Dental+Clinic+Suite+LL%2C+15477+Ventura+Blvd+%23300%2C+Sherman+Oaks%2C+CA+91403%22+%22%2B1818-907-0322%22+dentist+dental+patients,"site:www.eisnerhealth.org ""Eisner Health - Sherman Oaks"" dental dentist patients",https://www.google.com/search?q=site%3Awww.eisnerhealth.org+%22Eisner+Health+-+Sherman+Oaks%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
27,profile:Buffalo_NY_L:google:cid:15855541177964720473,Buffalo_NY_L,google:cid:15855541177964720473,Evergreen Health,"800 Hertel Ave Ste 100, Buffalo, NY 14207",maps_core,Community health center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:75eedbc19c8622b7,manual_review,Community health center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1716-847-2441,www.evergreenhs.org,https://www.evergreenhs.org/,50.0,42.9484588,-78.8795662,False,https://www.google.com/maps?cid=15855541177964720473,website_then_google_profile,www.evergreenhs.org,eligibility_review_block:06ca6a64708e9121,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",2,shared_domain_block,1,"""Evergreen Health"" ""800 Hertel Ave Ste 100, Buffalo, NY 14207"" ""+1716-847-2441"" dentist dental patients",https://www.google.com/search?q=%22Evergreen+Health%22+%22800+Hertel+Ave+Ste+100%2C+Buffalo%2C+NY+14207%22+%22%2B1716-847-2441%22+dentist+dental+patients,"site:www.evergreenhs.org ""Evergreen Health"" dental dentist patients",https://www.google.com/search?q=site%3Awww.evergreenhs.org+%22Evergreen+Health%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
28,profile:Buffalo_NY_L:google:cid:5257324846144316958,Buffalo_NY_L,google:cid:5257324846144316958,Evergreen Health,"206 S Elmwood Ave, Buffalo, NY 14201",maps_core,Community health center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:75eedbc19c8622b7,manual_review,Community health center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1716-847-2441,www.evergreenhs.org,http://www.evergreenhs.org/,217.0,42.8908197,-78.8786604,False,https://www.google.com/maps?cid=5257324846144316958,website_then_google_profile,www.evergreenhs.org,eligibility_review_block:06ca6a64708e9121,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",2,shared_domain_block,1,"""Evergreen Health"" ""206 S Elmwood Ave, Buffalo, NY 14201"" ""+1716-847-2441"" dentist dental patients",https://www.google.com/search?q=%22Evergreen+Health%22+%22206+S+Elmwood+Ave%2C+Buffalo%2C+NY+14201%22+%22%2B1716-847-2441%22+dentist+dental+patients,"site:www.evergreenhs.org ""Evergreen Health"" dental dentist patients",https://www.google.com/search?q=site%3Awww.evergreenhs.org+%22Evergreen+Health%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
