decision_id,market,profile_key,title,address,observed_sources,observed_categories,observed_source_decisions,profile_status_basis,allowed_manual_decisions,manual_decision,decision_evidence,evidence_url,reviewed_by,reviewed_on,category_group_id,category_rule_pattern,category_rule_reasons,unknown_categories,dental_title_signals,nondental_title_signals,category_nonprovider_signals,suggested_manual_decision,review_tier,suggestion_basis,automatic_final_decision_applied,source_phone,source_domain,source_website_url,source_votes_count,source_latitude,source_longitude,direct_profile_evidence_url,existing_evidence_route,normalized_source_domain,review_block_id,review_block_basis,row_review_note
profile:NYC_NY_L:google:cid:2393560917753722612,NYC_NY_L,google:cid:2393560917753722612,Epel Lidia M DDS,"165 N Village Ave Apartment 102, Rockville Centre, NY 11570",business_listings,General practitioner,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:2897f4835d55a24e,unknown,,General practitioner,dds,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False,+1516-766-6430,,,1.0,40.6626122,-73.6476022,https://www.google.com/maps?cid=2393560917753722612,google_profile_only,,eligibility_review_block:525886965694f466,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:Atlanta_GA_L:google:cid:7070886758225630371,Atlanta_GA_L,google:cid:7070886758225630371,Reilly Dental,"1150 Hammond Dr, Atlanta, GA 30328",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dental,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False,+1770-395-6422,www.perimeterdentalassociates.com,http://www.perimeterdentalassociates.com/,4.0,33.9195816,-84.349186,https://www.google.com/maps?cid=7070886758225630371,website_then_google_profile,www.perimeterdentalassociates.com,eligibility_review_block:1202c6e3a16a4b9b,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:6765652841990826441,LA_CA_L,google:cid:6765652841990826441,Altadena Dental Center,"2036 Lincoln Ave, Pasadena, CA 91103",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dental,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False,+1888-217-4563,yellowdoctors.com,https://yellowdoctors.com/pasadena/dentist/altadena-dental-center/,20.0,34.1807292,-118.1593906,https://www.google.com/maps?cid=6765652841990826441,website_then_google_profile,yellowdoctors.com,eligibility_review_block:4f86c97fb3c99fe0,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:16992949408117753400,LA_CA_L,google:cid:16992949408117753400,DENTAL CLINIC LLC,"6933 Santa Monica Blvd, Los Angeles, CA 90038",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dental,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False,+1888-217-4563,,,,34.0911664,-118.3410796,https://www.google.com/maps?cid=16992949408117753400,google_profile_only,,eligibility_review_block:b29367ba7e998ead,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:5575033927774697783,LA_CA_L,google:cid:5575033927774697783,Golden Care Dentistry,"6330 Van Nuys Blvd b, Van Nuys, CA 91401",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dentistry,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False,+1818-785-9944,www.goldencaredentistry.com,http://www.goldencaredentistry.com/,15.0,34.1855368,-118.4484999,https://www.google.com/maps?cid=5575033927774697783,website_then_google_profile,www.goldencaredentistry.com,eligibility_review_block:073c44414e107f2a,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:3671213163963232519,LA_CA_L,google:cid:3671213163963232519,Ladera Dental,"5814 Obama Blvd, Los Angeles, CA 90016",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dental,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False,+1866-228-6229,www.danishwardentistry.com,https://www.danishwardentistry.com/,34.0,34.0211942,-118.3729774,https://www.google.com/maps?cid=3671213163963232519,website_then_google_profile,www.danishwardentistry.com,eligibility_review_block:daf2e5c4b7231b8d,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:Macon_GA_M:google:cid:8002298691966476598,Macon_GA_M,google:cid:8002298691966476598,Ford and Ivey Family Dentistry,"1902 Forsyth St, Macon, GA 31201",business_listings|maps_core|maps_specialist,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dentistry,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False,+1833-956-2648,www.fordandiveyfamilydentistry.com,http://www.fordandiveyfamilydentistry.com/,6.0,32.8399098,-83.6475372,https://www.google.com/maps?cid=8002298691966476598,website_then_google_profile,www.fordandiveyfamilydentistry.com,eligibility_review_block:4ebce006d85b7f60,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:Macon_GA_M:google:cid:2901706586290473193,Macon_GA_M,google:cid:2901706586290473193,Macon Oral & Maxillofacial Surgery,"2060 Bowman Pk, Macon, GA 31210",business_listings|maps_core|maps_specialist,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,maxillofacial,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False,+1478-471-9779,www.maconoms.com,http://www.maconoms.com/,38.0,32.9238524,-83.72686759999999,https://www.google.com/maps?cid=2901706586290473193,website_then_google_profile,www.maconoms.com,eligibility_review_block:20f7b5dcf0a22dee,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:17004471597383832894,NYC_NY_L,google:cid:17004471597383832894,Clinton Hill Dental,"136 St James Pl, Brooklyn, NY 11238",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dental,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False,+1855-235-0325,www.clintonhilldental.com,http://www.clintonhilldental.com/,34.0,40.6858774,-73.9645338,https://www.google.com/maps?cid=17004471597383832894,website_then_google_profile,www.clintonhilldental.com,eligibility_review_block:d7b1f6e7c59b89e0,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:3709896841534179427,NYC_NY_L,google:cid:3709896841534179427,"Dr. Kamran Foroughi, DDS","225 Broadway, New York, NY 10007",maps_core|maps_specialist,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dds,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False,+1855-629-1424,www.manhattan-dental-specialty.com,http://www.manhattan-dental-specialty.com/,30.0,40.7117496,-74.00866669999999,https://www.google.com/maps?cid=3709896841534179427,website_then_google_profile,www.manhattan-dental-specialty.com,eligibility_review_block:790c36fa14962ae5,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:13427374556145665831,NYC_NY_L,google:cid:13427374556145665831,"Flushing Dental Implant, Oral & Facial Surgery","134-43 Maple Ave, Flushing, NY 11355",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dental,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False,+1917-793-6888,flushingoralsurgery.com,http://flushingoralsurgery.com/,,40.7553148,-73.8293127,https://www.google.com/maps?cid=13427374556145665831,website_then_google_profile,flushingoralsurgery.com,eligibility_review_block:4488950b47e77ccd,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:13160607927627849612,NYC_NY_L,google:cid:13160607927627849612,NewYork-Presbyterian Ambulatory Care Network - Dentistry - Upper East Side,"525 E 70th St 1st floor, New York, NY 10021",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dentistry,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False,+1212-746-5119,www.nyp.org,https://www.nyp.org/acn/primary-care/weill-cornell-internal-medicine-associates-helmsley?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings&y_source=1_OTY5OTI5NzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,1.0,40.764423,-73.95421739999999,https://www.google.com/maps?cid=13160607927627849612,website_then_google_profile,www.nyp.org,eligibility_review_block:df883fbf38054024,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:15221708422571038946,NYC_NY_L,google:cid:15221708422571038946,Southern Dental of Brooklyn,"9920 4th Ave, Brooklyn, NY 11209",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dental,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False,+1718-439-2988,,,,40.6132295,-74.03395979999999,https://www.google.com/maps?cid=15221708422571038946,google_profile_only,,eligibility_review_block:16d9ab586548dd21,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:829078247034327752,NYC_NY_L,google:cid:829078247034327752,Yeung's Dental Care Pc.,"139 Centre St, New York, NY 10013",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3a576676bc82902a,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dental,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False,+1855-629-1424,www.michaelyeungdds.com,http://www.michaelyeungdds.com/,29.0,40.7185289,-74.001184,https://www.google.com/maps?cid=829078247034327752,website_then_google_profile,www.michaelyeungdds.com,eligibility_review_block:de1a39ae91d18254,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:15759839424443607988,LA_CA_L,google:cid:15759839424443607988,Dental Diagnostic Imaging Center,"16661 Ventura Blvd Ste 508, Encino, CA 91436",business_listings,Dental radiology,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:43a4472af04e0a96,unknown,,Dental radiology,dental,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False,+1818-386-8562,laimaging.com,https://laimaging.com/,5.0,34.1584693,-118.4964134,https://www.google.com/maps?cid=15759839424443607988,website_then_google_profile,laimaging.com,eligibility_review_block:08c81936043e31ec,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:10495702058127544915,NYC_NY_L,google:cid:10495702058127544915,"Daria Vasilyeva, DDS, PhD","51 W 51st St, New York, NY 10019",business_listings,Pathologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:4fb818b440620080,unknown,,Pathologist,dds,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False,+1212-326-8520,doctors.columbia.edu,https://doctors.columbia.edu/us/ny/new-york/daria-vasilyeva-dds-phd-51-west-51st-street?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings,46.0,40.7600803,-73.9785751,https://www.google.com/maps?cid=10495702058127544915,website_then_google_profile,doctors.columbia.edu,eligibility_review_block:50dfe560113f30b1,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:14451968844571406591,NYC_NY_L,google:cid:14451968844571406591,"Daria Vasilyeva, DDS, PhD","622 W 168th St, New York, NY 10032",business_listings,Pathologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:4fb818b440620080,unknown,,Pathologist,dds,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False,+1212-326-8520,doctors.columbia.edu,https://doctors.columbia.edu/us/ny/new-york/daria-vasilyeva-dds-phd-622-west-168th-street?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings,2.0,40.8412952,-73.9411685,https://www.google.com/maps?cid=14451968844571406591,website_then_google_profile,doctors.columbia.edu,eligibility_review_block:50dfe560113f30b1,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:17978388638694044920,NYC_NY_L,google:cid:17978388638694044920,"Daria Vasilyeva, DDS, PhD","1244 Amsterdam Ave, New York, NY 10027",business_listings,Pathologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:4fb818b440620080,unknown,,Pathologist,dds,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False,+1212-326-8520,doctors.columbia.edu,https://doctors.columbia.edu/us/ny/new-york/daria-vasilyeva-dds-phd-430-west-116th-street?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings,,40.8102505,-73.9588273,https://www.google.com/maps?cid=17978388638694044920,website_then_google_profile,doctors.columbia.edu,eligibility_review_block:50dfe560113f30b1,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:2554296775765797210,NYC_NY_L,google:cid:2554296775765797210,"Elizabeth Marie Philipone, DMD","622 W 168th St, New York, NY 10032",business_listings,Pathologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:4fb818b440620080,unknown,,Pathologist,dmd,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False,+1212-305-4552,doctors.columbia.edu,https://doctors.columbia.edu/us/ny/new-york/elizabeth-marie-philipone-dmd-622-west-168th-street?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings,30.0,40.8412426,-73.9409706,https://www.google.com/maps?cid=2554296775765797210,website_then_google_profile,doctors.columbia.edu,eligibility_review_block:50dfe560113f30b1,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:11446915842470457287,NYC_NY_L,google:cid:11446915842470457287,"Khanh Trinh, DMD","622 W 168th St, New York, NY 10032",business_listings,Pathologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:4fb818b440620080,unknown,,Pathologist,dmd,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False,,doctors.columbia.edu,https://doctors.columbia.edu/us/ny/new-york/khanh-trinh-dmd-622-west-168th-street?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings,5.0,40.8412952,-73.9411685,https://www.google.com/maps?cid=11446915842470457287,website_then_google_profile,doctors.columbia.edu,eligibility_review_block:50dfe560113f30b1,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:17129946386398424374,NYC_NY_L,google:cid:17129946386398424374,"Khanh Trinh, DMD","430 W 116th St, New York, NY 10027",business_listings,Pathologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:4fb818b440620080,unknown,,Pathologist,dmd,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False,+1212-326-8520,doctors.columbia.edu,https://doctors.columbia.edu/us/ny/new-york/khanh-trinh-dmd-430-west-116th-street?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings,4.0,40.8063398,-73.96059129999999,https://www.google.com/maps?cid=17129946386398424374,website_then_google_profile,doctors.columbia.edu,eligibility_review_block:50dfe560113f30b1,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:FortBragg_CA_S:google:cid:7617865913220209419,FortBragg_CA_S,google:cid:7617865913220209419,Medical Office: Adventist Health Mendocino Coast,"721 River Dr Suites A, B, and C, Fort Bragg, CA 95437",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1707-961-4631,www.adventisthealth.org,https://www.adventisthealth.org/locations/adventist-health-mendocino-coast-medical-office/,16.0,39.4319668,-123.8021288,https://www.google.com/maps?cid=7617865913220209419,website_then_google_profile,www.adventisthealth.org,eligibility_review_block:0e18c2c567eae749,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:14633199612108196228,LA_CA_L,google:cid:14633199612108196228,"APLA Health Center, CDU/MLK Medical Campus","1679 E 120th St, Los Angeles, CA 90059",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1323-329-9700,aplahealth.org,https://aplahealth.org/,23.0,33.9248199,-118.243721,https://www.google.com/maps?cid=14633199612108196228,website_then_google_profile,aplahealth.org,eligibility_review_block:3e60bec362d25d35,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:16918411909149780023,LA_CA_L,google:cid:16918411909149780023,Atalla Medical Group,"557 N Maclay Ave, San Fernando, CA 91340",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1818-639-0209,atallamedicalgroup.com,https://atallamedicalgroup.com/,86.0,34.2888841,-118.4340971,https://www.google.com/maps?cid=16918411909149780023,website_then_google_profile,atallamedicalgroup.com,eligibility_review_block:007dde1bbe3075dc,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:15622115557296894033,LA_CA_L,google:cid:15622115557296894033,CARE Center at Dignity Health - St. Mary Medical Center,"1040 Elm Ave #200, Long Beach, CA 90813",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1562-624-4999,locations.dignityhealth.org,https://locations.dignityhealth.org/care-center-st-mary-medical-center-long-beach,31.0,33.7797592,-118.1876418,https://www.google.com/maps?cid=15622115557296894033,website_then_google_profile,locations.dignityhealth.org,eligibility_review_block:c01261a5019af94f,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:4735854279145758248,LA_CA_L,google:cid:4735854279145758248,"Center for Community Health - JWCH Institute, Inc. Medical Clinic","522 San Pedro St, Los Angeles, CA 90013",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1866-733-5924,www.jwchinstitute.org,http://www.jwchinstitute.org/,7.0,34.0432489,-118.2437768,https://www.google.com/maps?cid=4735854279145758248,website_then_google_profile,www.jwchinstitute.org,eligibility_review_block:ef07229b7540b0f6,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:13003487266611939149,LA_CA_L,google:cid:13003487266611939149,Hispano American Medical Clinic,"6915 Reseda Blvd #1, Reseda, CA 91335",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1818-343-2121,,,1.0,34.196273,-118.5363554,https://www.google.com/maps?cid=13003487266611939149,google_profile_only,,eligibility_review_block:0aaf4ae1187a0748,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:10289272141375046777,LA_CA_L,google:cid:10289272141375046777,La Paz Medical Group,"1107 S Alvarado St #102, Los Angeles, CA 90006",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1213-380-9999,www.lapazmedical.com,https://www.lapazmedical.com/,44.0,34.0499856,-118.2812995,https://www.google.com/maps?cid=10289272141375046777,website_then_google_profile,www.lapazmedical.com,eligibility_review_block:74ea05d8f7743397,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:7141967122788574723,LA_CA_L,google:cid:7141967122788574723,Medical Mission Adventures,"11540 Bonham Ave, Lake View Terrace, CA 91342",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1818-890-3656,,,2.0,34.2800962,-118.3768733,https://www.google.com/maps?cid=7141967122788574723,google_profile_only,,eligibility_review_block:087e9364b6c6e690,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:17324357683997053402,LA_CA_L,google:cid:17324357683997053402,Samaritana Medical Clinic - Alvarado,"510 S Alvarado St, Los Angeles, CA 90057",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1213-483-3600,samaritanaclinics.com,https://samaritanaclinics.com/,91.0,34.0600662,-118.2741891,https://www.google.com/maps?cid=17324357683997053402,website_then_google_profile,samaritanaclinics.com,eligibility_review_block:7ab28d67ece161bd,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:6536021431568363245,LA_CA_L,google:cid:6536021431568363245,Southern California Medical Center Woodland Hills,"20011 Ventura Blvd #1002, Woodland Hills, CA 91364",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1818-797-9038,scmedcenter.org,https://scmedcenter.org/?utm_source=google&utm_medium=organic&utm_campaign=gbp,150.0,34.1720309,-118.5687784,https://www.google.com/maps?cid=6536021431568363245,website_then_google_profile,scmedcenter.org,eligibility_review_block:c4ee899c8a91d97c,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:12296415559448636876,LA_CA_L,google:cid:12296415559448636876,Southern California Medical Center | Pico Rivera,"8825 Whittier Blvd, Pico Rivera, CA 90660",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1818-412-8455,scmedcenter.org,https://scmedcenter.org/?utm_source=google&utm_medium=organic&utm_campaign=gbp,438.0,34.001973,-118.084635,https://www.google.com/maps?cid=12296415559448636876,website_then_google_profile,scmedcenter.org,eligibility_review_block:c4ee899c8a91d97c,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:4568586767535360321,LA_CA_L,google:cid:4568586767535360321,St. John’s Community Health at Compton College,"1111 E Artesia Blvd, Compton, CA 90221",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,school_or_training,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1213-226-7480,sjch.org,https://sjch.org/,19.0,33.8771231,-118.2106812,https://www.google.com/maps?cid=4568586767535360321,website_then_google_profile,sjch.org,eligibility_review_block:630e6ea599462ac2,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:2631497679054442328,LA_CA_L,google:cid:2631497679054442328,Torrance - Lomita Medical Center,"25043 Narbonne Ave, Lomita, CA 90717",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False,+1310-373-8120,,,4.0,33.796901,-118.3201777,https://www.google.com/maps?cid=2631497679054442328,google_profile_only,,eligibility_review_block:1a3c1099e84d43f7,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
