requested_location,profile_key,clinic_key,observed_sources,observed_source_count,observed_categories,observed_source_decisions,preliminary_profile_status,profile_status_basis,cid,place_id,title,category,address,zip,latitude,longitude,phone,domain,url,votes_count,observation_count,market_assignment_status,eligibility_review_status,prior_manual_profile_decision,prior_manual_decision_evidence,prior_manual_evidence_url,prior_manual_reviewed_on
NYC_NY_L,google:cid:3896872146402882984,google:cid:3896872146402882984,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3896872146402882984,ChIJJSZgrIlEwokRqDV1FZJ4FDY,Klein Steven DDS,Dentist,"2746 Ocean Ave, Brooklyn, NY 11229",11229,40.5943606,-73.9507581,+1718-891-1000,,,1.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3897295221163051761,google:cid:3897295221163051761,business_listings,1,Prosthodontist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3897295221163051761,ChIJT0HA6GpZwokR8UpA2lr5FTY,"Gary A. Nord, DMD, FACP, Prosthodontic Associates of New York City",Prosthodontist,"57 W 57th St #1205, New York, NY 10019",10019,40.764456,-73.9767688,+1212-751-2544,www.prosofny.com,http://www.prosofny.com/,4.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3898730904005173001,google:cid:3898730904005173001,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3898730904005173001,ChIJfdjf1RFgwokRCd8Q0BkTGzY,Dr. Tara Roffe,Dentist,"39-01 Main St #411, Flushing, NY 11354",11354,40.7601349,-73.8300517,,,,,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3900292295002877779,google:cid:3900292295002877779,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3900292295002877779,ChIJ5Sk6rLNEwokRU-_Wey2fIDY,Waldinger William T DDS,Dentist,"2601 Avenue I, Brooklyn, NY 11210",11210,40.628977,-73.950976,+1718-253-0300,,,1.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3902055003730749073,google:cid:3902055003730749073,business_listings,1,Dental clinic,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3902055003730749073,ChIJY1gkVnLzwokRkSZoF1riJjY,Dental Care,Dental clinic,"3207 Bainbridge Ave, Bronx, NY 10467",10467,40.876027,-73.8798396,+1347-843-8100,,,164.0,2,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3903044938360171586,google:cid:3903044938360171586,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3903044938360171586,ChIJnYonxL1ZwokRQixYNbFmKjY,Soul Dental Chelsea,Dentist,"200 W 15th St Unit 1A, New York, NY 10011",10011,40.7393176,-73.9996499,+1646-502-8416,souldentalnyc.com,http://souldentalnyc.com/?utm_campaign=gmb,684.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3905186742748491294,google:cid:3905186742748491294,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3905186742748491294,ChIJr0kofLlYwokRHq4W56YCMjY,"Dr. Marjan Kermanshah, DDS",Dentist,"353 E 83rd St, New York, NY 10028",10028,40.775222,-73.95092869999999,+1212-249-0877,www.stardentalsmiles.com,http://www.stardentalsmiles.com/,198.0,2,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3907499336690348605,google:cid:3907499336690348605,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3907499336690348605,ChIJX5KKjWBFwokRPbKAo_E5OjY,Brancaccio Richard C DDS,Dentist,"477 86th St #2, Brooklyn, NY 11209",11209,40.6218831,-74.0264476,+1718-748-2588,,,,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3907808564209914174,google:cid:3907808564209914174,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3907808564209914174,ChIJ07SwHZdZwokRPhH2Ry9TOzY,Shalman Dentistry,Dentist,"44 W 10th St #1A, New York, NY 10011",10011,40.7341071,-73.9975225,+1212-658-1093,www.shalmandentistry.com,https://www.shalmandentistry.com/,321.0,2,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3908902973588952360,google:cid:3908902973588952360,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3908902973588952360,ChIJvU0ZkqD0wokRKNU8Uos2PzY,Furnari Roseann,Dentist,"2152 Muliner Ave, Bronx, NY 10462",10462,40.8552955,-73.8617426,+1718-829-3050,,,,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3909225753763207300,google:cid:3909225753763207300,business_listings,1,Prosthodontist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3909225753763207300,ChIJAZyFP5v2wokRhFjdbxxcQDY,"John H Evans, DDS",Prosthodontist,"100 Haven Ave, New York, NY 10032",10032,40.8446425,-73.94314589999999,+1212-342-0107,doctors.columbia.edu,https://doctors.columbia.edu/us/ny/new-york/john-h-evans-dds-100-haven-ave?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings&y_source=1_MTIzMjkxMjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,17.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3909728587972964570,google:cid:3909728587972964570,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3909728587972964570,ChIJfWPAd_xYwokR2nBRpm8lQjY,Metropolitan Oral Surgery: Miranda Gayle DDS,Dentist,"488 Madison Ave #200, New York, NY 10022",10022,40.7588365,-73.9752872,+1212-223-0320,www.mosaonline.com,https://www.mosaonline.com/,2.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3909837762991186867,google:cid:3909837762991186867,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3909837762991186867,ChIJKzTQGM31wokRs2N_8LqIQjY,Darryl Lieberman & Associates: Leiberman Darryl DDS,Dentist,"790 Concourse Village W, Bronx, NY 10451",10451,40.8244273,-73.9220912,+1718-538-6060,www.drdarrylliebermandds.com,http://www.drdarrylliebermandds.com/,2.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3909955510415547556,google:cid:3909955510415547556,business_listings,1,Periodontist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3909955510415547556,ChIJ_zcebyqHwokRpFzmJdLzQjY,Periodontal & Implant Specialists of Long Island,Periodontist,"959 Brush Hollow Rd, Westbury, NY 11590",11590,40.7730561,-73.5631829,+1516-333-6744,www.perioimplantli.com,https://www.perioimplantli.com/?utm_source=google&utm_medium=google_business_profile&utm_campaign=website_click,8.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3912263098554080560,google:cid:3912263098554080560,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3912263098554080560,ChIJVYTf1RFgwokRMF0vYY8mSzY,Danielle Sim,Dentist,"39-01 Main St #211, Flushing, NY 11354",11354,40.7601287,-73.8300424,+1718-762-1300,,,,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3912660423884526246,google:cid:3912660423884526246,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3912660423884526246,ChIJl1yYEVtEwokRptJd5OyPTDY,"Dr. Michael Kohl, DDS",Dentist,"726 Avenue Z, Brooklyn, NY 11223",11223,40.58628,-73.96733499999999,+1718-743-5199,www.mkohldds.com,https://www.mkohldds.com/,3.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3912723239178320318,google:cid:3912723239178320318,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3912723239178320318,ChIJAQAsM3tkwokRvrmjNw7JTDY,Michael Ivry,Dentist,"44 S Central Ave, Valley Stream, NY 11580",11580,40.6664032,-73.70859399999999,+1516-561-7788,,,4.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3913005192724963946,google:cid:3913005192724963946,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3913005192724963946,ChIJ970B7ORYwokRamKhpH3JTTY,"Angela P. Abernathy, DDS",Dentist,"120 Central Park S #1cd, New York, NY 10019",10019,40.765837,-73.97737699999999,,,,279.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3916203852508120238,google:cid:3916203852508120238,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3916203852508120238,ChIJq6pqFO5MwokRrkTDqKcmWTY,Dr. Stuart Katz,Dentist,"201 Edward Curry Ave #103, Staten Island, NY 10314",10314,40.6112561,-74.1839044,+1718-494-2053,www.paramountoralsurgery.com,https://www.paramountoralsurgery.com/stuart-katz-dmd/,9.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3916413745694640098,google:cid:3916413745694640098,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3916413745694640098,ChIJMeJikQ1gwokR4geWOY3lWTY,Team Corporation: Liu Daniel C DDS,Dentist,"133-36 41st Rd #1P, Flushing, NY 11355",11355,40.7569501,-73.8297408,+1718-321-0918,,,,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3917682255902074704,google:cid:3917682255902074704,business_listings,1,Pediatric dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3917682255902074704,ChIJC6Z5xMdZwokRUOfkRUFnXjY,"Abhinav Sinha, D.M.D.",Pediatric dentist,"525 E 68th St Baker 21, New York, NY 10065",10065,40.7644128,-73.9541966,+1212-746-5119,weillcornell.org,https://weillcornell.org/absinha?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings,,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3919435288691985624,google:cid:3919435288691985624,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3919435288691985624,ChIJz1ngTB1bwokR2MydBqGhZDY,Grand Street Dental: Dr. Jennifer Plotnick,Dentist,"57 Grand St, Brooklyn, NY 11249",11249,40.7160395,-73.9650896,+1718-942-9942,www.grandstreetdental.com,https://www.grandstreetdental.com/,674.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3922313187160945738,google:cid:3922313187160945738,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3922313187160945738,ChIJzTzTTgdZwokRSvSO-g_bbjY,Dr. Benjamin Schwartz,Dentist,"220 Madison Ave, New York, NY 10016",10016,40.749565,-73.98190579999999,+1212-213-6622,,,,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3925291118186461406,google:cid:3925291118186461406,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3925291118186461406,ChIJTbkwtzL0wokR3vh_k3lveTY,Vernescu E DDS,Dentist,"860 Grand Concourse Apt 2r, Bronx, NY 10451",10451,40.8261195,-73.922434,+1718-402-7377,,,2.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3925795462595051211,google:cid:3925795462595051211,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3925795462595051211,ChIJrQwU_2r0wokRy37RaCw6ezY,Toledo-Charnec Nilsa DDS,Dentist,"1770 Grand Concourse #2b, Bronx, NY 10457",10457,40.8457433,-73.9096248,+1718-294-7100,,,,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3927407107305511565,google:cid:3927407107305511565,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3927407107305511565,ChIJLc9aB01bwokRjRpKr_TzgDY,Immacula Tessier M MD,Dentist,"2801 Glenwood Rd, Brooklyn, NY 11210",11210,40.63429,-73.9503359,+1718-421-0224,,,1.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3928127039894971815,google:cid:3928127039894971815,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3928127039894971815,ChIJ31aTDGv2wokRp-WLDbuCgzY,"Dr. Jessica Light, DDS",Dentist,"437 W 125th St, New York, NY 10027",10027,40.8124464,-73.9552094,+1646-827-9819,www.dentalworkny.com,http://www.dentalworkny.com/,,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3930246908534349871,google:cid:3930246908534349871,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3930246908534349871,ChIJ_08T075ZwokRL2DEbr0KizY,"Patrick Ng-A-Fook, DDS",Dentist,"575 Madison Ave 23rd Floor, New York, NY 10022",10022,40.761781,-73.9723693,+1917-633-7136,,,9.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3933093708039643362,google:cid:3933093708039643362,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3933093708039643362,ChIJgd-IowdbwokR4uAGmOMnlTY,Bove Steven E DDS,Dentist,"90 8th Ave, Brooklyn, NY 11215",11215,40.673163,-73.9736719,+1718-783-4877,,,,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3934410337846086144,google:cid:3934410337846086144,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3934410337846086144,ChIJE28ehKpbwokRAMrwW1vVmTY,Koral Allen DDS,Dentist,"215 5th Ave, Brooklyn, NY 11215",11215,40.6760419,-73.9804611,+1718-622-0850,,,1.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:393469074668306379,google:cid:393469074668306379,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,393469074668306379,ChIJuRn52KNbwokRy7-06QnidQU,"Robert S. Goldberger, DDS",Dentist,"506 6th St, Brooklyn, NY 11215",11215,40.6683276,-73.9798349,+1718-780-5410,,,,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3935157848376405703,google:cid:3935157848376405703,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3935157848376405703,ChIJYUcZPcllwokRx-6QtzZ9nDY,Hershman Dwight DDS,Dentist,"655 Branch Blvd, Cedarhurst, NY 11516",11516,40.6329372,-73.7288229,+1516-569-2868,,,,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:393558853936802593,google:cid:393558853936802593,business_listings,1,Medical clinic,needs_category_review,pending_manual_review,unreviewed_or_conflicting_category_evidence,393558853936802593,ChIJL931dAb2wokRIescR7EzdgU,James Weldon Johnson School-Based Health Center,Medical clinic,"176 E 115th St, New York, NY 10029",10029,40.7974388,-73.9413223,+1646-838-6356,www.institute.org,https://www.institute.org/health-care/services/school-based/,15.0,1,eligible_target_zip,manual_category_review,,,,
NYC_NY_L,google:cid:3937613997641242357,google:cid:3937613997641242357,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3937613997641242357,ChIJqdFSiIFLwokR9RYDiBE3pTY,Dr. Mark Ruggeri,Dentist,"2791 Richmond Ave, Staten Island, NY 10314",10314,40.5785397,-74.16895,+1718-400-9002,,,2.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3937985314168594302,google:cid:3937985314168594302,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3937985314168594302,ChIJ9cCpgr9lwokRfl-5ZceIpjY,"David J Wiseman, DDS",Dentist,"97 Cedarhurst Ave, Cedarhurst, NY 11516",11516,40.6214259,-73.7236262,+1516-569-3636,wisechoicedental.com,http://wisechoicedental.com/,12.0,2,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3938133426986803770,google:cid:3938133426986803770,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3938133426986803770,ChIJHccuSnbzwokROuKjmXwPpzY,Albu Teodora DDS,Dentist,"2960 Grand Concourse # L2, Bronx, NY 10458",10458,40.8724125,-73.8870206,+1718-563-3305,,,3.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3939870030706267457,google:cid:3939870030706267457,business_listings,1,Orthodontist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3939870030706267457,ChIJ48iJDZtYwokRQVV0Kes6rTY,Central Park Orthodontics,Orthodontist,"271A Central Park West, (entrance on, W 87th St, New York, NY 10024",10024,40.786237,-73.969014,+1212-362-4400,www.centralparkorthodontics.com,https://www.centralparkorthodontics.com/,60.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3940962154303650628,google:cid:3940962154303650628,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3940962154303650628,ChIJdUDHPlVfwokRRPuGADMcsTY,Dental Implants & Cosmetics of Rego Park & Forest Hills PC,Dentist,"98-36 Queens Blvd Suite 403, Rego Park, NY 11374",11374,40.7278271,-73.8569382,+1347-609-6101,dentalimplantsandcosmetic.com,https://dentalimplantsandcosmetic.com/?utm_source=gbp&utm_medium=organic&utm_campaign=rego_park,16.0,2,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:39412141401472828,google:cid:39412141401472828,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,39412141401472828,ChIJs7Ltge9YwokRPH8SQCIFjAA,Foran Denise DDS,Dentist,"121 E 60th St #6d, New York, NY 10022",10022,40.7633235,-73.9682857,+1212-223-1030,,,,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3941528726985799888,google:cid:3941528726985799888,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3941528726985799888,ChIJ09Puugt7wokR0Hj8e34fszY,Mark S. Weissler DMD,Dentist,"186 Atlantic Ave, Freeport, NY 11520",11520,40.6460325,-73.5840941,+1516-223-1002,,,2.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3942481148703460541,google:cid:3942481148703460541,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3942481148703460541,ChIJPwrN0ORYwokRvcwkcreBtjY,Jobe Terry L DDS,Dentist,"120 E 56th St, New York, NY 10022",10022,40.7604588,-73.9706324,+1212-826-2322,www.park56dental.com,http://www.park56dental.com/,1.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3943282096352334463,google:cid:3943282096352334463,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3943282096352334463,ChIJE5qWYmb1wokRfxI9mixauTY,Morene Dental,Dentist,"1124 Tinton Ave, Bronx, NY 10456",10456,40.8267989,-73.9010457,,dentalshub.com,https://dentalshub.com/,,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3943462371156454737,google:cid:3943462371156454737,business_listings,1,Cosmetic dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3943462371156454737,ChIJh_kQYoVbwokRUW3mGSL-uTY,"Nina Izhaky, DDS",Cosmetic dentist,"54 Warren St, New York, NY 10007",10007,40.7149147,-74.0090163,+1212-561-5303,www.tribecadentalstudio.com,https://www.tribecadentalstudio.com/,4.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3943527694955939825,google:cid:3943527694955939825,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3943527694955939825,ChIJn0l3AciMwokR8YfDe4s5ujY,City Family Dental Inc,Dentist,"140 Alcott Pl, Bronx, NY 10475",10475,40.8725146,-73.8301099,+1718-671-0071,,,,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3946975119917242271,google:cid:3946975119917242271,business_listings,1,Dental clinic,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3946975119917242271,ChIJByAvP8mIwokRn9f4p_V4xjY,PLATINUM DENTAL ARTS,Dental clinic,"535 Port Washington Blvd #203, Port Washington, NY 11050",11050,40.8240484,-73.6820273,+1516-883-3400,peggybudhudds.com,http://peggybudhudds.com/,3.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3949967527316181293,google:cid:3949967527316181293,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3949967527316181293,ChIJh3EA63f0wokRLVECzIka0TY,Dr. Ali Attaie,Dentist,"2386 Jerome Ave Fl 3, Bronx, NY 10468",10468,40.860917,-73.9019879,+1718-388-5566,,,,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3951551030152663224,google:cid:3951551030152663224,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3951551030152663224,ChIJmb9zPB9awokRuBAUyLm61jY,Wank David DDS,Dentist,"115 Chambers St, New York, NY 10007",10007,40.715337,-74.008331,+1212-766-4440,,,1.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3952771311230709742,google:cid:3952771311230709742,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3952771311230709742,ChIJrYNOIXWKwokR7u9CnJAQ2zY,Hyang-Rim Lee,Dentist,"36-51 Bell Blvd #202, Bayside, NY 11361",11361,40.7667114,-73.77244689999999,+1516-487-8850,,,4.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3953056462444043960,google:cid:3953056462444043960,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3953056462444043960,ChIJ3yUA_OhYwokRuB4KjegT3DY,NYC Dental Implants Center,Dentist,"121 E 60th St Ste 6C2, New York, NY 10065",10065,40.7632573,-73.96829579999999,+1212-256-0000,www.nycdentalimplantscenter.com,https://www.nycdentalimplantscenter.com/,200.0,2,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3953386889109575396,google:cid:3953386889109575396,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3953386889109575396,ChIJJ_--uahfwokR5BYQAW5A3TY,Garcia Rivera Hiram A DDS,Dentist,"82-11 37th Ave, Jackson Heights, NY 11372",11372,40.7500126,-73.8838969,+1718-478-7380,,,,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3954617120062358699,google:cid:3954617120062358699,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3954617120062358699,ChIJWwpM0KhZwokRq8T-d1Gf4TY,Baik James Y DDS,Dentist,"1261 Broadway, New York, NY 10001",10001,40.7478964,-73.9886554,+1212-481-3928,,,,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3955558390482942387,google:cid:3955558390482942387,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3955558390482942387,ChIJ4z6RAFJbwokRszkNEWb35DY,"Dr. Julia Goldberg, DDS",Dentist,"3007 Farragut Rd, Brooklyn, NY 11210",11210,40.6364519,-73.94771539999999,+1347-915-1373,www.bewellmedical.com,http://www.bewellmedical.com/,75.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3956225160010084167,google:cid:3956225160010084167,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3956225160010084167,ChIJscuCqlNYwokRRy_dcdJV5zY,Kang Erh T DDS,Dentist,"360 W 43rd St # N2k, New York, NY 10036",10036,40.7587671,-73.99175679999999,+1212-315-5954,,,18.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3957123292461306991,google:cid:3957123292461306991,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3957123292461306991,ChIJq6qGukJfwokRb5SUM6uG6jY,Mr. Robert Lopatkin,Dentist,"23-12 31st St, Astoria, NY 11105",11105,40.7741833,-73.9133631,+1718-278-0358,astoriafamilyorthodontics.com,http://astoriafamilyorthodontics.com/,2.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3957366441078489778,google:cid:3957366441078489778,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3957366441078489778,ChIJO9p7r9T1wokRsgKJps9j6zY,"Dr. Junwoo Bae, DDS",Dentist,"591 E Tremont Ave, Bronx, NY 10457",10457,40.8465943,-73.8936878,+1646-393-5181,dentalworkny.com,http://dentalworkny.com/,,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3957670393742636549,google:cid:3957670393742636549,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3957670393742636549,ChIJhTt4KjdewokRBTYcJUF47DY,Karapetian Alexander DDS,Dentist,"97-25 64th Ave #2-G, Rego Park, NY 11374",11374,40.7301492,-73.8597685,+1718-275-4870,,,,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3960538439700576223,google:cid:3960538439700576223,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3960538439700576223,ChIJtbsvA0dZwokR3_ehIbqo9jY,Smyk Fidel Ewa,Dentist,"208 Calyer St, Brooklyn, NY 11222",11222,40.728556,-73.951374,+1718-383-2934,,,9.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3961239571769402717,google:cid:3961239571769402717,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3961239571769402717,ChIJI4GFtuRYwokRXSWJKWcm-TY,"Dr. Edward A. Woods, DDS",Dentist,"133 E 54th St Apt 2c, New York, NY 10022",10022,40.7593177,-73.97082929999999,+1212-755-1637,,,,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3961627855079221955,google:cid:3961627855079221955,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3961627855079221955,ChIJSz8Mbf1awokRwypKaouH-jY,Lum Bruce DDS,Dentist,"370 9th St, Brooklyn, NY 11215",11215,40.6679468,-73.98423389999999,+1718-965-9823,,,11.0,1,eligible_target_zip,include_dental_provider,,,,
NYC_NY_L,google:cid:3962198432147873413,google:cid:3962198432147873413,business_listings,1,Orthodontist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,3962198432147873413,ChIJq6qq7wzzwokRhZ7IPXuO_DY,Dr. Lydia Salama,Orthodontist,"3424 Kossuth Ave, Bronx, NY 10467",10467,40.8804138,-73.8810488,+1718-519-3300,,,,1,eligible_target_zip,include_dental_provider,,,,
